startDateTime,endDateTime,priPrecipBulk,priPrecipNumPts,priPrecipExpUncert,priPrecipFinalQF
"2020-01-07T10:30:00Z","2020-01-07T11:00:00Z",0.000,6.000,0.000,0
"2020-01-07T11:00:00Z","2020-01-07T11:30:00Z",0.000,6.000,0.000,0
"2020-01-07T11:30:00Z","2020-01-07T12:00:00Z",0.000,6.000,0.000,0
"2020-01-07T12:00:00Z","2020-01-07T12:30:00Z",0.000,6.000,0.000,0
"2020-01-07T12:30:00Z","2020-01-07T13:00:00Z",0.000,6.000,0.000,0
"2020-01-07T13:00:00Z","2020-01-07T13:30:00Z",0.000,6.000,0.000,0
"2020-01-07T13:30:00Z","2020-01-07T14:00:00Z",0.000,6.000,0.000,0
"2020-01-07T14:00:00Z","2020-01-07T14:30:00Z",0.000,6.000,0.000,0
"2020-01-07T14:30:00Z","2020-01-07T15:00:00Z",0.000,6.000,0.000,0
"2020-01-07T15:00:00Z","2020-01-07T15:30:00Z",0.020,6.000,0.001,0
"2020-01-07T15:30:00Z","2020-01-07T16:00:00Z",0.060,6.000,0.002,0
"2020-01-07T16:00:00Z","2020-01-07T16:30:00Z",0.230,6.000,0.009,0
"2020-01-07T16:30:00Z","2020-01-07T17:00:00Z",0.150,6.000,0.006,0
"2020-01-07T17:00:00Z","2020-01-07T17:30:00Z",0.170,6.000,0.007,0
"2020-01-07T17:30:00Z","2020-01-07T18:00:00Z",0.550,6.000,0.021,0
"2020-01-07T18:00:00Z","2020-01-07T18:30:00Z",0.660,6.000,0.025,0
"2020-01-07T18:30:00Z","2020-01-07T19:00:00Z",0.500,6.000,0.019,0
"2020-01-07T19:00:00Z","2020-01-07T19:30:00Z",0.390,6.000,0.015,0
"2020-01-07T19:30:00Z","2020-01-07T20:00:00Z",1.160,6.000,0.045,0
"2020-01-07T20:00:00Z","2020-01-07T20:30:00Z",7.170,6.000,0.275,0
"2020-01-07T20:30:00Z","2020-01-07T21:00:00Z",1.200,6.000,0.046,0
"2020-01-07T21:00:00Z","2020-01-07T21:30:00Z",5.450,6.000,0.209,0
"2020-01-07T21:30:00Z","2020-01-07T22:00:00Z",2.560,6.000,0.098,0
"2020-01-07T22:00:00Z","2020-01-07T22:30:00Z",1.140,6.000,0.044,0
"2020-01-07T22:30:00Z","2020-01-07T23:00:00Z",0.620,6.000,0.024,0
"2020-01-07T23:00:00Z","2020-01-07T23:30:00Z",0.020,6.000,0.001,0
"2020-01-07T23:30:00Z","2020-01-08T00:00:00Z",0.270,6.000,0.010,0
"2020-01-08T00:00:00Z","2020-01-08T00:30:00Z",0.550,6.000,0.021,0
"2020-01-08T00:30:00Z","2020-01-08T01:00:00Z",0.020,6.000,0.001,0
"2020-01-08T01:00:00Z","2020-01-08T01:30:00Z",0.000,6.000,0.000,0
"2020-01-08T01:30:00Z","2020-01-08T02:00:00Z",0.000,6.000,0.000,0
"2020-01-08T02:00:00Z","2020-01-08T02:30:00Z",0.060,6.000,0.002,0
"2020-01-08T02:30:00Z","2020-01-08T03:00:00Z",0.000,6.000,0.000,0
"2020-01-08T03:00:00Z","2020-01-08T03:30:00Z",0.070,6.000,0.003,0
"2020-01-08T03:30:00Z","2020-01-08T04:00:00Z",0.000,6.000,0.000,0
"2020-01-08T04:00:00Z","2020-01-08T04:30:00Z",0.040,6.000,0.002,0
"2020-01-08T04:30:00Z","2020-01-08T05:00:00Z",0.080,6.000,0.003,0
"2020-01-08T05:00:00Z","2020-01-08T05:30:00Z",0.000,6.000,0.000,0
"2020-01-08T05:30:00Z","2020-01-08T06:00:00Z",0.080,6.000,0.003,0
"2020-01-08T06:00:00Z","2020-01-08T06:30:00Z",0.470,6.000,0.018,0
"2020-01-08T06:30:00Z","2020-01-08T07:00:00Z",0.600,6.000,0.023,0
"2020-01-08T07:00:00Z","2020-01-08T07:30:00Z",0.930,6.000,0.036,0
"2020-01-08T07:30:00Z","2020-01-08T08:00:00Z",0.200,6.000,0.008,0
"2020-01-08T08:00:00Z","2020-01-08T08:30:00Z",0.120,6.000,0.005,0
"2020-01-08T08:30:00Z","2020-01-08T09:00:00Z",0.000,6.000,0.000,0
"2020-01-08T09:00:00Z","2020-01-08T09:30:00Z",0.020,6.000,0.001,0
"2020-01-08T09:30:00Z","2020-01-08T10:00:00Z",0.080,6.000,0.003,0
"2020-01-08T10:00:00Z","2020-01-08T10:30:00Z",0.910,6.000,0.035,0
"2020-01-08T10:30:00Z","2020-01-08T11:00:00Z",0.220,6.000,0.008,0
"2020-01-08T11:00:00Z","2020-01-08T11:30:00Z",0.650,6.000,0.025,0
"2020-01-08T11:30:00Z","2020-01-08T12:00:00Z",0.050,6.000,0.002,0
"2020-01-08T12:00:00Z","2020-01-08T12:30:00Z",0.050,6.000,0.002,0
"2020-01-08T12:30:00Z","2020-01-08T13:00:00Z",0.720,6.000,0.028,0
"2020-01-08T13:00:00Z","2020-01-08T13:30:00Z",0.940,6.000,0.036,0
"2020-01-08T13:30:00Z","2020-01-08T14:00:00Z",0.460,6.000,0.018,0
"2020-01-08T14:00:00Z","2020-01-08T14:30:00Z",0.310,6.000,0.012,0
"2020-01-08T14:30:00Z","2020-01-08T15:00:00Z",1.220,6.000,0.047,0
"2020-01-08T15:00:00Z","2020-01-08T15:30:00Z",1.420,6.000,0.055,0
"2020-01-08T15:30:00Z","2020-01-08T16:00:00Z",3.170,6.000,0.122,0
"2020-01-08T16:00:00Z","2020-01-08T16:30:00Z",1.360,6.000,0.052,0
"2020-01-08T16:30:00Z","2020-01-08T17:00:00Z",1.470,6.000,0.056,0
"2020-01-08T17:00:00Z","2020-01-08T17:30:00Z",1.020,6.000,0.039,0
"2020-01-08T17:30:00Z","2020-01-08T18:00:00Z",1.430,6.000,0.055,0
"2020-01-08T18:00:00Z","2020-01-08T18:30:00Z",1.810,6.000,0.070,0
"2020-01-08T18:30:00Z","2020-01-08T19:00:00Z",2.690,6.000,0.103,0
"2020-01-08T19:00:00Z","2020-01-08T19:30:00Z",1.450,6.000,0.056,0
"2020-01-08T19:30:00Z","2020-01-08T20:00:00Z",3.000,6.000,0.115,0
"2020-01-08T20:00:00Z","2020-01-08T20:30:00Z",2.840,6.000,0.109,0
"2020-01-08T20:30:00Z","2020-01-08T21:00:00Z",4.640,6.000,0.178,0
"2020-01-08T21:00:00Z","2020-01-08T21:30:00Z",0.720,6.000,0.028,0
"2020-01-08T21:30:00Z","2020-01-08T22:00:00Z",3.630,6.000,0.139,0
"2020-01-08T22:00:00Z","2020-01-08T22:30:00Z",2.190,6.000,0.084,0
"2020-01-08T22:30:00Z","2020-01-08T23:00:00Z",3.740,6.000,0.144,0
"2020-01-08T23:00:00Z","2020-01-08T23:30:00Z",0.200,6.000,0.008,0
"2020-01-08T23:30:00Z","2020-01-09T00:00:00Z",1.840,6.000,0.071,0
"2020-01-09T00:00:00Z","2020-01-09T00:30:00Z",0.090,6.000,0.003,0
"2020-01-09T00:30:00Z","2020-01-09T01:00:00Z",0.220,6.000,0.008,0
"2020-01-09T01:00:00Z","2020-01-09T01:30:00Z",2.190,6.000,0.084,0
"2020-01-09T01:30:00Z","2020-01-09T02:00:00Z",1.160,6.000,0.045,0
"2020-01-09T02:00:00Z","2020-01-09T02:30:00Z",0.220,6.000,0.008,0
"2020-01-09T02:30:00Z","2020-01-09T03:00:00Z",1.170,6.000,0.045,0
"2020-01-09T03:00:00Z","2020-01-09T03:30:00Z",0.180,6.000,0.007,0
"2020-01-09T03:30:00Z","2020-01-09T04:00:00Z",0.710,6.000,0.027,0
"2020-01-09T04:00:00Z","2020-01-09T04:30:00Z",0.880,6.000,0.034,0
"2020-01-09T04:30:00Z","2020-01-09T05:00:00Z",0.230,6.000,0.009,0
"2020-01-09T05:00:00Z","2020-01-09T05:30:00Z",0.000,6.000,0.000,0
"2020-01-09T05:30:00Z","2020-01-09T06:00:00Z",0.030,6.000,0.001,0
"2020-01-09T06:00:00Z","2020-01-09T06:30:00Z",0.090,6.000,0.003,0
"2020-01-09T06:30:00Z","2020-01-09T07:00:00Z",0.000,6.000,0.000,0
"2020-01-09T07:00:00Z","2020-01-09T07:30:00Z",0.100,6.000,0.004,0
"2020-01-09T07:30:00Z","2020-01-09T08:00:00Z",0.260,6.000,0.010,0
"2020-01-09T08:00:00Z","2020-01-09T08:30:00Z",1.120,6.000,0.043,0
"2020-01-09T08:30:00Z","2020-01-09T09:00:00Z",0.310,6.000,0.012,0
"2020-01-09T09:00:00Z","2020-01-09T09:30:00Z",0.270,6.000,0.010,0
"2020-01-09T09:30:00Z","2020-01-09T10:00:00Z",0.520,6.000,0.020,0
"2020-01-09T10:00:00Z","2020-01-09T10:30:00Z",0.510,6.000,0.020,0
"2020-01-09T10:30:00Z","2020-01-09T11:00:00Z",0.040,6.000,0.002,0
"2020-01-09T11:00:00Z","2020-01-09T11:30:00Z",0.950,6.000,0.036,0
"2020-01-09T11:30:00Z","2020-01-09T12:00:00Z",0.020,6.000,0.001,0
"2020-01-09T12:00:00Z","2020-01-09T12:30:00Z",0.320,6.000,0.012,0
"2020-01-09T12:30:00Z","2020-01-09T13:00:00Z",0.130,6.000,0.005,0
"2020-01-09T13:00:00Z","2020-01-09T13:30:00Z",0.370,6.000,0.014,0
"2020-01-09T13:30:00Z","2020-01-09T14:00:00Z",0.740,6.000,0.028,0
"2020-01-09T14:00:00Z","2020-01-09T14:30:00Z",0.240,6.000,0.009,0
"2020-01-09T14:30:00Z","2020-01-09T15:00:00Z",0.390,6.000,0.015,0
"2020-01-09T15:00:00Z","2020-01-09T15:30:00Z",0.580,6.000,0.022,0
"2020-01-09T15:30:00Z","2020-01-09T16:00:00Z",1.250,6.000,0.048,0
"2020-01-09T16:00:00Z","2020-01-09T16:30:00Z",3.010,6.000,0.116,0
"2020-01-09T16:30:00Z","2020-01-09T17:00:00Z",1.850,6.000,0.071,0
"2020-01-09T17:00:00Z","2020-01-09T17:30:00Z",5.150,6.000,0.198,0
"2020-01-09T17:30:00Z","2020-01-09T18:00:00Z",1.480,6.000,0.057,0
"2020-01-09T18:00:00Z","2020-01-09T18:30:00Z",0.300,6.000,0.012,0
"2020-01-09T18:30:00Z","2020-01-09T19:00:00Z",3.260,6.000,0.125,0
"2020-01-09T19:00:00Z","2020-01-09T19:30:00Z",3.660,6.000,0.141,0
"2020-01-09T19:30:00Z","2020-01-09T20:00:00Z",5.000,6.000,0.192,0
"2020-01-09T20:00:00Z","2020-01-09T20:30:00Z",5.420,6.000,0.208,0
"2020-01-09T20:30:00Z","2020-01-09T21:00:00Z",2.060,6.000,0.079,0
"2020-01-09T21:00:00Z","2020-01-09T21:30:00Z",0.150,6.000,0.006,0
"2020-01-09T21:30:00Z","2020-01-09T22:00:00Z",4.150,6.000,0.159,0
"2020-01-09T22:00:00Z","2020-01-09T22:30:00Z",8.110,6.000,0.311,0
"2020-01-09T22:30:00Z","2020-01-09T23:00:00Z",10.060,6.000,0.386,0
"2020-01-09T23:00:00Z","2020-01-09T23:30:00Z",0.650,6.000,0.025,0
"2020-01-09T23:30:00Z","2020-01-10T00:00:00Z",4.130,6.000,0.159,0
"2020-01-10T00:00:00Z","2020-01-10T00:30:00Z",9.160,6.000,0.352,0
"2020-01-10T00:30:00Z","2020-01-10T01:00:00Z",9.430,6.000,0.362,0
"2020-01-10T01:00:00Z","2020-01-10T01:30:00Z",3.970,6.000,0.152,0
"2020-01-10T01:30:00Z","2020-01-10T02:00:00Z",8.320,6.000,0.319,0
"2020-01-10T02:00:00Z","2020-01-10T02:30:00Z",12.220,6.000,0.469,0
"2020-01-10T02:30:00Z","2020-01-10T03:00:00Z",6.230,6.000,0.239,0
"2020-01-10T03:00:00Z","2020-01-10T03:30:00Z",7.380,6.000,0.283,0
"2020-01-10T03:30:00Z","2020-01-10T04:00:00Z",4.900,6.000,0.188,0
"2020-01-10T04:00:00Z","2020-01-10T04:30:00Z",1.570,6.000,0.060,0
"2020-01-10T04:30:00Z","2020-01-10T05:00:00Z",3.390,6.000,0.130,0
"2020-01-10T05:00:00Z","2020-01-10T05:30:00Z",0.540,6.000,0.021,0
"2020-01-10T05:30:00Z","2020-01-10T06:00:00Z",3.680,6.000,0.141,0
"2020-01-10T06:00:00Z","2020-01-10T06:30:00Z",16.220,6.000,0.623,0
"2020-01-10T06:30:00Z","2020-01-10T07:00:00Z",3.140,6.000,0.121,0
"2020-01-10T07:00:00Z","2020-01-10T07:30:00Z",2.860,6.000,0.110,0
"2020-01-10T07:30:00Z","2020-01-10T08:00:00Z",1.170,6.000,0.045,0
"2020-01-10T08:00:00Z","2020-01-10T08:30:00Z",2.700,6.000,0.104,0
"2020-01-10T08:30:00Z","2020-01-10T09:00:00Z",3.090,6.000,0.119,1
"2020-01-10T09:00:00Z","2020-01-10T09:30:00Z",5.670,6.000,0.218,1
"2020-01-10T09:30:00Z","2020-01-10T10:00:00Z",10.650,6.000,0.409,1
"2020-01-10T10:00:00Z","2020-01-10T10:30:00Z",5.490,6.000,0.211,1
"2020-01-10T10:30:00Z","2020-01-10T11:00:00Z",3.480,6.000,0.134,1
"2020-01-10T11:00:00Z","2020-01-10T11:30:00Z",10.460,6.000,0.402,1
"2020-01-10T11:30:00Z","2020-01-10T12:00:00Z",2.960,6.000,0.114,1
"2020-01-10T12:00:00Z","2020-01-10T12:30:00Z",7.710,6.000,0.296,1
"2020-01-10T12:30:00Z","2020-01-10T13:00:00Z",7.620,6.000,0.293,1
"2020-01-10T13:00:00Z","2020-01-10T13:30:00Z",2.550,6.000,0.098,1
"2020-01-10T13:30:00Z","2020-01-10T14:00:00Z",2.080,6.000,0.080,1
"2020-01-10T14:00:00Z","2020-01-10T14:30:00Z",1.490,6.000,0.057,1
"2020-01-10T14:30:00Z","2020-01-10T15:00:00Z",1.300,6.000,0.050,1
"2020-01-10T15:00:00Z","2020-01-10T15:30:00Z",0.920,6.000,0.035,1
"2020-01-10T15:30:00Z","2020-01-10T16:00:00Z",1.140,6.000,0.044,1
"2020-01-10T16:00:00Z","2020-01-10T16:30:00Z",2.520,6.000,0.097,1
"2020-01-10T16:30:00Z","2020-01-10T17:00:00Z",1.130,6.000,0.043,1
"2020-01-10T17:00:00Z","2020-01-10T17:30:00Z",1.460,6.000,0.056,1
"2020-01-10T17:30:00Z","2020-01-10T18:00:00Z",1.200,6.000,0.046,1
"2020-01-10T18:00:00Z","2020-01-10T18:30:00Z",2.050,6.000,0.079,1
"2020-01-10T18:30:00Z","2020-01-10T19:00:00Z",1.540,6.000,0.059,1
"2020-01-10T19:00:00Z","2020-01-10T19:30:00Z",0.430,6.000,0.017,1
"2020-01-10T19:30:00Z","2020-01-10T20:00:00Z",0.930,6.000,0.036,1
"2020-01-10T20:00:00Z","2020-01-10T20:30:00Z",1.550,6.000,0.060,1
"2020-01-10T20:30:00Z","2020-01-10T21:00:00Z",0.600,6.000,0.023,1
"2020-01-10T21:00:00Z","2020-01-10T21:30:00Z",1.150,6.000,0.044,1
"2020-01-10T21:30:00Z","2020-01-10T22:00:00Z",2.120,6.000,0.081,1
"2020-01-10T22:00:00Z","2020-01-10T22:30:00Z",1.030,6.000,0.040,1
"2020-01-10T22:30:00Z","2020-01-10T23:00:00Z",1.190,6.000,0.046,1
"2020-01-10T23:00:00Z","2020-01-10T23:30:00Z",2.040,6.000,0.078,1
"2020-01-10T23:30:00Z","2020-01-11T00:00:00Z",3.160,6.000,0.121,1
"2020-01-11T00:00:00Z","2020-01-11T00:30:00Z",0.510,6.000,0.020,0
"2020-01-11T00:30:00Z","2020-01-11T01:00:00Z",0.140,6.000,0.005,0
"2020-01-11T01:00:00Z","2020-01-11T01:30:00Z",0.680,6.000,0.026,0
"2020-01-11T01:30:00Z","2020-01-11T02:00:00Z",0.130,6.000,0.005,0
"2020-01-11T02:00:00Z","2020-01-11T02:30:00Z",1.280,6.000,0.049,0
"2020-01-11T02:30:00Z","2020-01-11T03:00:00Z",0.220,6.000,0.008,0
"2020-01-11T03:00:00Z","2020-01-11T03:30:00Z",0.000,6.000,0.000,0
"2020-01-11T03:30:00Z","2020-01-11T04:00:00Z",0.300,6.000,0.012,0
"2020-01-11T04:00:00Z","2020-01-11T04:30:00Z",0.220,6.000,0.008,0
"2020-01-11T04:30:00Z","2020-01-11T05:00:00Z",2.530,6.000,0.097,0
"2020-01-11T05:00:00Z","2020-01-11T05:30:00Z",0.970,6.000,0.037,0
"2020-01-11T05:30:00Z","2020-01-11T06:00:00Z",0.390,6.000,0.015,0
"2020-01-11T06:00:00Z","2020-01-11T06:30:00Z",1.260,6.000,0.048,0
"2020-01-11T06:30:00Z","2020-01-11T07:00:00Z",5.970,6.000,0.229,0
"2020-01-11T07:00:00Z","2020-01-11T07:30:00Z",1.070,6.000,0.041,0
"2020-01-11T07:30:00Z","2020-01-11T08:00:00Z",5.660,6.000,0.217,0
"2020-01-11T08:00:00Z","2020-01-11T08:30:00Z",5.920,6.000,0.227,0
"2020-01-11T08:30:00Z","2020-01-11T09:00:00Z",6.700,6.000,0.257,0
"2020-01-11T09:00:00Z","2020-01-11T09:30:00Z",0.350,6.000,0.013,0
"2020-01-11T09:30:00Z","2020-01-11T10:00:00Z",0.700,6.000,0.027,0
"2020-01-11T10:00:00Z","2020-01-11T10:30:00Z",1.400,6.000,0.054,0
"2020-01-11T10:30:00Z","2020-01-11T11:00:00Z",4.150,6.000,0.159,0
"2020-01-11T11:00:00Z","2020-01-11T11:30:00Z",5.120,6.000,0.197,0
"2020-01-11T11:30:00Z","2020-01-11T12:00:00Z",4.480,6.000,0.172,0
"2020-01-11T12:00:00Z","2020-01-11T12:30:00Z",3.860,6.000,0.148,0
"2020-01-11T12:30:00Z","2020-01-11T13:00:00Z",1.660,6.000,0.064,0
"2020-01-11T13:00:00Z","2020-01-11T13:30:00Z",1.870,6.000,0.072,0
"2020-01-11T13:30:00Z","2020-01-11T14:00:00Z",1.490,6.000,0.057,0
"2020-01-11T14:00:00Z","2020-01-11T14:30:00Z",7.360,6.000,0.283,0
"2020-01-11T14:30:00Z","2020-01-11T15:00:00Z",3.200,6.000,0.123,0
"2020-01-11T15:00:00Z","2020-01-11T15:30:00Z",1.060,6.000,0.041,0
"2020-01-11T15:30:00Z","2020-01-11T16:00:00Z",3.380,6.000,0.130,0
"2020-01-11T16:00:00Z","2020-01-11T16:30:00Z",9.680,6.000,0.372,0
"2020-01-11T16:30:00Z","2020-01-11T17:00:00Z",1.820,6.000,0.070,1
"2020-01-11T17:00:00Z","2020-01-11T17:30:00Z",1.460,6.000,0.056,1
"2020-01-11T17:30:00Z","2020-01-11T18:00:00Z",1.870,6.000,0.072,1
"2020-01-11T18:00:00Z","2020-01-11T18:30:00Z",10.300,6.000,0.396,1
"2020-01-11T18:30:00Z","2020-01-11T19:00:00Z",4.860,6.000,0.187,1
"2020-01-11T19:00:00Z","2020-01-11T19:30:00Z",2.380,6.000,0.091,1
"2020-01-11T19:30:00Z","2020-01-11T20:00:00Z",6.860,6.000,0.263,1
"2020-01-11T20:00:00Z","2020-01-11T20:30:00Z",1.500,6.000,0.058,1
"2020-01-11T20:30:00Z","2020-01-11T21:00:00Z",1.120,6.000,0.043,1
"2020-01-11T21:00:00Z","2020-01-11T21:30:00Z",2.570,6.000,0.099,1
"2020-01-11T21:30:00Z","2020-01-11T22:00:00Z",3.170,6.000,0.122,1
"2020-01-11T22:00:00Z","2020-01-11T22:30:00Z",3.740,6.000,0.144,1
"2020-01-11T22:30:00Z","2020-01-11T23:00:00Z",0.870,6.000,0.033,1
"2020-01-11T23:00:00Z","2020-01-11T23:30:00Z",1.350,6.000,0.052,1
"2020-01-11T23:30:00Z","2020-01-12T00:00:00Z",1.430,6.000,0.055,1
"2020-01-12T00:00:00Z","2020-01-12T00:30:00Z",4.430,6.000,0.170,0
"2020-01-12T00:30:00Z","2020-01-12T01:00:00Z",2.720,6.000,0.104,0
"2020-01-12T01:00:00Z","2020-01-12T01:30:00Z",3.640,6.000,0.140,0
"2020-01-12T01:30:00Z","2020-01-12T02:00:00Z",0.430,6.000,0.017,0
"2020-01-12T02:00:00Z","2020-01-12T02:30:00Z",5.090,6.000,0.195,0
"2020-01-12T02:30:00Z","2020-01-12T03:00:00Z",1.770,6.000,0.068,0
"2020-01-12T03:00:00Z","2020-01-12T03:30:00Z",4.120,6.000,0.158,0
"2020-01-12T03:30:00Z","2020-01-12T04:00:00Z",,,,1
"2020-01-12T04:00:00Z","2020-01-12T04:30:00Z",,,,1
"2020-01-12T04:30:00Z","2020-01-12T05:00:00Z",,,,1
"2020-01-12T05:00:00Z","2020-01-12T05:30:00Z",,,,1
"2020-01-12T05:30:00Z","2020-01-12T06:00:00Z",,,,1
"2020-01-12T06:00:00Z","2020-01-12T06:30:00Z",,,,1
"2020-01-12T06:30:00Z","2020-01-12T07:00:00Z",,,,1
"2020-01-12T07:00:00Z","2020-01-12T07:30:00Z",,,,1
"2020-01-12T07:30:00Z","2020-01-12T08:00:00Z",,,,1
"2020-01-12T08:00:00Z","2020-01-12T08:30:00Z",,,,1
"2020-01-12T08:30:00Z","2020-01-12T09:00:00Z",4.600,4.000,0.177,0
"2020-01-12T09:00:00Z","2020-01-12T09:30:00Z",9.900,6.000,0.380,0
"2020-01-12T09:30:00Z","2020-01-12T10:00:00Z",6.610,6.000,0.254,0
"2020-01-12T10:00:00Z","2020-01-12T10:30:00Z",6.550,6.000,0.252,0
"2020-01-12T10:30:00Z","2020-01-12T11:00:00Z",8.060,6.000,0.310,0
"2020-01-12T11:00:00Z","2020-01-12T11:30:00Z",10.000,6.000,0.384,0
"2020-01-12T11:30:00Z","2020-01-12T12:00:00Z",9.690,5.000,0.372,0
"2020-01-12T12:00:00Z","2020-01-12T12:30:00Z",,,,1
"2020-01-12T12:30:00Z","2020-01-12T13:00:00Z",,,,1
"2020-01-12T13:00:00Z","2020-01-12T13:30:00Z",,,,1
"2020-01-12T13:30:00Z","2020-01-12T14:00:00Z",,,,1
"2020-01-12T14:00:00Z","2020-01-12T14:30:00Z",,,,1
"2020-01-12T14:30:00Z","2020-01-12T15:00:00Z",,,,1
"2020-01-12T15:00:00Z","2020-01-12T15:30:00Z",,,,1
"2020-01-12T15:30:00Z","2020-01-12T16:00:00Z",,,,1
"2020-01-12T16:00:00Z","2020-01-12T16:30:00Z",,,,1
"2020-01-12T16:30:00Z","2020-01-12T17:00:00Z",,,,1
"2020-01-12T17:00:00Z","2020-01-12T17:30:00Z",,,,1
"2020-01-12T17:30:00Z","2020-01-12T18:00:00Z",,,,1
"2020-01-12T18:00:00Z","2020-01-12T18:30:00Z",,,,1
"2020-01-12T18:30:00Z","2020-01-12T19:00:00Z",,,,1
"2020-01-12T19:00:00Z","2020-01-12T19:30:00Z",,,,1
"2020-01-12T19:30:00Z","2020-01-12T20:00:00Z",,,,1
"2020-01-12T20:00:00Z","2020-01-12T20:30:00Z",,,,1
"2020-01-12T20:30:00Z","2020-01-12T21:00:00Z",,,,1
"2020-01-12T21:00:00Z","2020-01-12T21:30:00Z",,,,1
"2020-01-12T21:30:00Z","2020-01-12T22:00:00Z",,,,1
"2020-01-12T22:00:00Z","2020-01-12T22:30:00Z",,,,1
"2020-01-12T22:30:00Z","2020-01-12T23:00:00Z",,,,1
"2020-01-12T23:00:00Z","2020-01-12T23:30:00Z",,,,1
"2020-01-12T23:30:00Z","2020-01-13T00:00:00Z",,,,1
"2020-01-13T00:00:00Z","2020-01-13T00:30:00Z",8.880,6.000,0.341,0
"2020-01-13T00:30:00Z","2020-01-13T01:00:00Z",2.570,6.000,0.099,0
"2020-01-13T01:00:00Z","2020-01-13T01:30:00Z",3.460,6.000,0.133,0
"2020-01-13T01:30:00Z","2020-01-13T02:00:00Z",0.640,2.000,0.025,0
"2020-01-13T02:00:00Z","2020-01-13T02:30:00Z",,,,1
"2020-01-13T02:30:00Z","2020-01-13T03:00:00Z",,,,1
"2020-01-13T03:00:00Z","2020-01-13T03:30:00Z",,,,1
"2020-01-13T03:30:00Z","2020-01-13T04:00:00Z",,,,1
"2020-01-13T04:00:00Z","2020-01-13T04:30:00Z",,,,1
"2020-01-13T04:30:00Z","2020-01-13T05:00:00Z",,,,1
"2020-01-13T05:00:00Z","2020-01-13T05:30:00Z",,,,1
"2020-01-13T05:30:00Z","2020-01-13T06:00:00Z",,,,1
"2020-01-13T06:00:00Z","2020-01-13T06:30:00Z",,,,1
"2020-01-13T06:30:00Z","2020-01-13T07:00:00Z",,,,1
"2020-01-13T07:00:00Z","2020-01-13T07:30:00Z",,,,1
"2020-01-13T07:30:00Z","2020-01-13T08:00:00Z",,,,1
"2020-01-13T08:00:00Z","2020-01-13T08:30:00Z",,,,1
"2020-01-13T08:30:00Z","2020-01-13T09:00:00Z",,,,1
"2020-01-13T09:00:00Z","2020-01-13T09:30:00Z",,,,1
"2020-01-13T09:30:00Z","2020-01-13T10:00:00Z",,,,1
"2020-01-13T10:00:00Z","2020-01-13T10:30:00Z",,,,1
"2020-01-13T10:30:00Z","2020-01-13T11:00:00Z",,,,1
"2020-01-13T11:00:00Z","2020-01-13T11:30:00Z",,,,1
"2020-01-13T11:30:00Z","2020-01-13T12:00:00Z",,,,1
"2020-01-13T12:00:00Z","2020-01-13T12:30:00Z",,,,1
"2020-01-13T12:30:00Z","2020-01-13T13:00:00Z",,,,1
"2020-01-13T13:00:00Z","2020-01-13T13:30:00Z",,,,1
"2020-01-13T13:30:00Z","2020-01-13T14:00:00Z",,,,1
"2020-01-13T14:00:00Z","2020-01-13T14:30:00Z",,,,1
"2020-01-13T14:30:00Z","2020-01-13T15:00:00Z",,,,1
"2020-01-13T15:00:00Z","2020-01-13T15:30:00Z",,,,1
"2020-01-13T15:30:00Z","2020-01-13T16:00:00Z",,,,1
"2020-01-13T16:00:00Z","2020-01-13T16:30:00Z",,,,1
"2020-01-13T16:30:00Z","2020-01-13T17:00:00Z",,,,1
"2020-01-13T17:00:00Z","2020-01-13T17:30:00Z",,,,1
"2020-01-13T17:30:00Z","2020-01-13T18:00:00Z",,,,1
"2020-01-13T18:00:00Z","2020-01-13T18:30:00Z",,,,1
"2020-01-13T18:30:00Z","2020-01-13T19:00:00Z",,,,1
"2020-01-13T19:00:00Z","2020-01-13T19:30:00Z",,,,1
"2020-01-13T19:30:00Z","2020-01-13T20:00:00Z",,,,1
"2020-01-13T20:00:00Z","2020-01-13T20:30:00Z",,,,1
"2020-01-13T20:30:00Z","2020-01-13T21:00:00Z",,,,1
"2020-01-13T21:00:00Z","2020-01-13T21:30:00Z",,,,1
"2020-01-13T21:30:00Z","2020-01-13T22:00:00Z",,,,1
"2020-01-13T22:00:00Z","2020-01-13T22:30:00Z",0.190,2.000,0.007,0
"2020-01-13T22:30:00Z","2020-01-13T23:00:00Z",1.070,6.000,0.041,0
"2020-01-13T23:00:00Z","2020-01-13T23:30:00Z",0.620,6.000,0.024,0
"2020-01-13T23:30:00Z","2020-01-14T00:00:00Z",0.640,6.000,0.025,0
"2020-01-14T00:00:00Z","2020-01-14T00:30:00Z",0.060,6.000,0.002,0
"2020-01-14T00:30:00Z","2020-01-14T01:00:00Z",0.020,6.000,0.001,0
"2020-01-14T01:00:00Z","2020-01-14T01:30:00Z",0.000,6.000,0.000,0
"2020-01-14T01:30:00Z","2020-01-14T02:00:00Z",0.000,6.000,0.000,0
"2020-01-14T02:00:00Z","2020-01-14T02:30:00Z",0.000,6.000,0.000,0
"2020-01-14T02:30:00Z","2020-01-14T03:00:00Z",0.000,6.000,0.000,0
"2020-01-14T03:00:00Z","2020-01-14T03:30:00Z",0.000,6.000,0.000,0
"2020-01-14T03:30:00Z","2020-01-14T04:00:00Z",0.000,6.000,0.000,0
"2020-01-14T04:00:00Z","2020-01-14T04:30:00Z",0.020,6.000,0.001,0
