2020-11-30 14:30:00+00:00,1,0,0,1,0,1,0,0.5,35.0,156.919159,90.0,5.427,37.03703703703703
2020-12-04 21:00:00+00:00,1,0,0,1,0,1,0,0.5,35.0,156.919159,690.0,15.293,27.855881775975938
2020-12-14 09:30:00+00:00,1,0,0,1,0,1,0,0.1,35.0,156.919159,690.0,24.177,24.283409852339013
2020-12-20 18:30:00+00:00,1,0,0,1,0,1,0,0.1,35.0,156.919159,1350.0,24.16999999999999,83.63260239966901
2020-12-24 09:30:00+00:00,1,0,0,1,0,1,0,0.5,35.0,156.919159,720.0,41.939,38.26033047998283
2020-12-25 01:30:00+00:00,1,0,0,1,0,1,0,0.5,35.0,156.919159,360.0,13.815000000000001,98.61020629750271
2021-02-16 02:30:00+00:00,1,0,0,1,0,1,0,0.4,35.0,156.919159,930.0,18.252,27.09155161078238
2021-02-22 16:30:00+00:00,1,0,0,1,0,1,0,0.6,35.0,156.919159,540.0,5.919,45.49755026186856
2021-02-27 09:30:00+00:00,1,0,0,1,0,1,0,0.6,35.0,156.919159,300.0,5.989999999999999,24.82053422370616
2021-03-18 07:30:00+00:00,1,0,0,1,0,1,0,0.7,35.0,156.919159,210.0,6.991,19.303390072950926
2021-03-28 20:00:00+00:00,1,0,0,1,0,1,0,0.9,35.0,156.919159,150.0,5.491999999999999,25.76474872541878
2021-04-01 01:30:00+00:00,1,0,0,1,0,1,0,0.9,35.0,156.919159,390.0,10.986,6.97933733843073
2021-04-09 04:00:00+00:00,1,0,0,1,0,1,0,0.7,35.0,156.919159,180.0,12.984,7.2858903265557595
2021-04-11 02:00:00+00:00,1,0,0,1,0,1,0,2.1000001,35.0,156.919159,420.0,19.474000000000004,44.528602238882634
2021-04-14 14:30:00+00:00,1,0,0,1,0,1,0,2.1000001,35.0,156.919159,720.0,12.481,44.67791042384424
2021-04-24 22:00:00+00:00,1,0,0,1,0,1,0,4.7000003,35.0,156.919159,720.0,14.979000000000001,-3.4181186995126422
2021-05-04 19:00:00+00:00,1,0,0,1,0,1,0,5.0,35.0,156.919159,120.0,6.989999999999999,24.98426323319027
2021-05-28 22:30:00+00:00,1,0,0,1,0,1,0,5.4000001,35.0,156.919159,660.0,21.97,29.606736458807458
2021-06-10 23:30:00+00:00,1,0,0,1,0,1,0,6.5999999,35.0,156.919159,510.0,61.912,20.95587285178962
2021-06-22 14:00:00+00:00,1,0,0,1,0,1,0,5.2000003,35.0,156.919159,120.0,6.491999999999999,43.41343191620455
2021-07-01 23:00:00+00:00,1,0,0,1,0,1,0,4.5,35.0,156.919159,330.0,31.958,75.17178797171287
