startdateTime,TFPrecipBulkAvg
2020-02-11T12:00:00Z,0.0
2020-02-11T12:30:00Z,0.0
2020-02-11T13:00:00Z,0.0
2020-02-11T13:30:00Z,0.0
2020-02-11T14:00:00Z,0.0
2020-02-11T14:30:00Z,0.0
2020-02-11T15:00:00Z,0.0
2020-02-11T15:30:00Z,0.0
2020-02-11T16:00:00Z,0.0
2020-02-11T16:30:00Z,0.0
2020-02-11T17:00:00Z,0.0
2020-02-11T17:30:00Z,0.0
2020-02-11T18:00:00Z,0.0
2020-02-11T18:30:00Z,0.0
2020-02-11T19:00:00Z,0.0
2020-02-11T19:30:00Z,0.0
2020-02-11T20:00:00Z,0.0
2020-02-11T20:30:00Z,0.0
2020-02-11T21:00:00Z,0.0
2020-02-11T21:30:00Z,0.0
2020-02-11T22:00:00Z,0.0
2020-02-11T22:30:00Z,0.0
2020-02-11T23:00:00Z,0.0
2020-02-11T23:30:00Z,0.0
2020-02-12T00:00:00Z,0.0
2020-02-12T00:30:00Z,0.0
2020-02-12T01:00:00Z,0.0
2020-02-12T01:30:00Z,0.0
2020-02-12T02:00:00Z,0.0
2020-02-12T02:30:00Z,0.0325
2020-02-12T03:00:00Z,0.01625
2020-02-12T03:30:00Z,0.0
2020-02-12T04:00:00Z,0.01625
2020-02-12T04:30:00Z,0.03225
2020-02-12T05:00:00Z,0.016
2020-02-12T05:30:00Z,0.0
2020-02-12T06:00:00Z,0.08075
2020-02-12T06:30:00Z,0.113
2020-02-12T07:00:00Z,0.0645
2020-02-12T07:30:00Z,0.0325
2020-02-12T08:00:00Z,0.2425
2020-02-12T08:30:00Z,0.11325
2020-02-12T09:00:00Z,0.12925
2020-02-12T09:30:00Z,0.03225
2020-02-12T10:00:00Z,0.016
2020-02-12T10:30:00Z,0.01625
2020-02-12T11:00:00Z,0.01625
2020-02-12T11:30:00Z,0.016
2020-02-12T12:00:00Z,0.0
2020-02-12T12:30:00Z,0.0485
2020-02-12T13:00:00Z,0.0
2020-02-12T13:30:00Z,0.016
2020-02-12T14:00:00Z,0.03225
2020-02-12T14:30:00Z,0.0
2020-02-12T15:00:00Z,0.0
2020-02-12T15:30:00Z,0.0
2020-02-12T16:00:00Z,0.0
2020-02-12T16:30:00Z,0.0
2020-02-12T17:00:00Z,0.0
2020-02-12T17:30:00Z,0.0
2020-02-12T18:00:00Z,0.0
2020-02-12T18:30:00Z,0.0
2020-02-12T19:00:00Z,0.0
2020-02-12T19:30:00Z,0.0
2020-02-12T20:00:00Z,0.0
2020-02-12T20:30:00Z,0.0
2020-02-12T21:00:00Z,0.0
2020-02-12T21:30:00Z,0.0
2020-02-12T22:00:00Z,0.0
2020-02-12T22:30:00Z,0.0
2020-02-12T23:00:00Z,0.0
2020-02-12T23:30:00Z,0.0
2020-02-13T00:00:00Z,0.0
2020-02-13T00:30:00Z,0.01625
2020-02-13T01:00:00Z,0.0
2020-02-13T01:30:00Z,0.0
2020-02-13T02:00:00Z,0.0
2020-02-13T02:30:00Z,0.0
2020-02-13T03:00:00Z,0.0
2020-02-13T03:30:00Z,0.0
2020-02-13T04:00:00Z,0.0
2020-02-13T04:30:00Z,0.0
2020-02-13T05:00:00Z,0.0
2020-02-13T05:30:00Z,0.0
2020-02-13T06:00:00Z,0.0
2020-02-13T06:30:00Z,0.0
2020-02-13T07:00:00Z,0.0
2020-02-13T07:30:00Z,0.0
2020-02-13T08:00:00Z,0.0
2020-02-13T08:30:00Z,0.0
2020-02-13T09:00:00Z,0.0
2020-02-13T09:30:00Z,0.0
2020-02-13T10:00:00Z,0.0
2020-02-13T10:30:00Z,0.0
2020-02-13T11:00:00Z,0.0
2020-02-13T11:30:00Z,0.0
2020-02-13T12:00:00Z,0.0
2020-02-13T12:30:00Z,0.0
2020-02-13T13:00:00Z,0.0
2020-02-13T13:30:00Z,0.0
2020-02-13T14:00:00Z,0.0
2020-02-13T14:30:00Z,0.0
2020-02-13T15:00:00Z,0.0
2020-02-13T15:30:00Z,0.0
2020-02-13T16:00:00Z,0.0
2020-02-13T16:30:00Z,0.0
2020-02-13T17:00:00Z,0.0
2020-02-13T17:30:00Z,0.0
2020-02-13T18:00:00Z,0.0
2020-02-13T18:30:00Z,0.0
2020-02-13T19:00:00Z,0.0
2020-02-13T19:30:00Z,0.0
2020-02-13T20:00:00Z,0.0
2020-02-13T20:30:00Z,0.17775000000000002
2020-02-13T21:00:00Z,0.38825
2020-02-13T21:30:00Z,0.33925
2020-02-13T22:00:00Z,0.0645
2020-02-13T22:30:00Z,0.0325
2020-02-13T23:00:00Z,0.16175
2020-02-13T23:30:00Z,0.45275
2020-02-14T00:00:00Z,0.24225000000000002
2020-02-14T00:30:00Z,0.27475
2020-02-14T01:00:00Z,0.4525
2020-02-14T01:30:00Z,0.63075
2020-02-14T02:00:00Z,0.5175000000000001
2020-02-14T02:30:00Z,0.08075
2020-02-14T03:00:00Z,0.03225
2020-02-14T03:30:00Z,0.01625
2020-02-14T04:00:00Z,0.0
2020-02-14T04:30:00Z,0.0
2020-02-14T05:00:00Z,0.0
2020-02-14T05:30:00Z,0.0
2020-02-14T06:00:00Z,0.0
2020-02-14T06:30:00Z,0.0
2020-02-14T07:00:00Z,0.0
2020-02-14T07:30:00Z,0.0
2020-02-14T08:00:00Z,0.0
2020-02-14T08:30:00Z,0.0
2020-02-14T09:00:00Z,0.01625
2020-02-14T09:30:00Z,0.0
2020-02-14T10:00:00Z,0.0
2020-02-14T10:30:00Z,0.0
2020-02-14T11:00:00Z,0.11325
2020-02-14T11:30:00Z,0.22650000000000003
2020-02-14T12:00:00Z,0.2745
2020-02-14T12:30:00Z,0.16175
2020-02-14T13:00:00Z,0.2585
2020-02-14T13:30:00Z,0.04825
2020-02-14T14:00:00Z,0.03225
2020-02-14T14:30:00Z,0.0485
2020-02-14T15:00:00Z,0.016
2020-02-14T15:30:00Z,0.0
2020-02-14T16:00:00Z,0.01625
2020-02-14T16:30:00Z,0.0
2020-02-14T17:00:00Z,0.0
2020-02-14T17:30:00Z,0.0
2020-02-14T18:00:00Z,0.0
2020-02-14T18:30:00Z,0.0
2020-02-14T19:00:00Z,0.0
2020-02-14T19:30:00Z,0.0
2020-02-14T20:00:00Z,0.0
2020-02-14T20:30:00Z,0.097
2020-02-14T21:00:00Z,0.06475
2020-02-14T21:30:00Z,0.12925
2020-02-14T22:00:00Z,0.5335000000000001
2020-02-14T22:30:00Z,0.29100000000000004
2020-02-14T23:00:00Z,0.0325
2020-02-14T23:30:00Z,0.04825
2020-02-15T00:00:00Z,0.0
2020-02-15T00:30:00Z,0.01625
2020-02-15T01:00:00Z,0.0
2020-02-15T01:30:00Z,0.0
2020-02-15T02:00:00Z,0.01625
2020-02-15T02:30:00Z,0.01625
2020-02-15T03:00:00Z,0.016
2020-02-15T03:30:00Z,0.0
2020-02-15T04:00:00Z,0.01625
2020-02-15T04:30:00Z,0.016
2020-02-15T05:00:00Z,0.0
2020-02-15T05:30:00Z,0.01625
2020-02-15T06:00:00Z,0.01625
2020-02-15T06:30:00Z,0.016
2020-02-15T07:00:00Z,0.097
2020-02-15T07:30:00Z,0.016
2020-02-15T08:00:00Z,0.01625
2020-02-15T08:30:00Z,0.01625
2020-02-15T09:00:00Z,0.0
2020-02-15T09:30:00Z,0.09675
2020-02-15T10:00:00Z,0.11325
2020-02-15T10:30:00Z,0.22625
2020-02-15T11:00:00Z,0.307
2020-02-15T11:30:00Z,0.37175
2020-02-15T12:00:00Z,0.37150000000000005
2020-02-15T12:30:00Z,0.2585
2020-02-15T13:00:00Z,0.42025
2020-02-15T13:30:00Z,0.5660000000000001
2020-02-15T14:00:00Z,0.56575
2020-02-15T14:30:00Z,0.77575
2020-02-15T15:00:00Z,0.808
2020-02-15T15:30:00Z,1.0345
2020-02-15T16:00:00Z,1.1472499999999999
2020-02-15T16:30:00Z,1.131
2020-02-15T17:00:00Z,1.14725
